system:index,DEM,VH,VV,VV_VH_diff,azimuth,distance_m,hillshade,slope,.geo
166,1611.0,-20.218276977539062,-12.568594932556152,7.649683475494385,135,390,242,36.727730659787305,"{""type"":""Point"",""coordinates"":[-111.0197747918204,35.02450523209098]}"
167,1621.0,-22.047746658325195,-15.937646865844727,6.110099792480469,135,420,255,40.84147642971537,"{""type"":""Point"",""coordinates"":[-111.01954208349889,35.024313326867215]}"
168,1631.0,-22.15342140197754,-13.535257339477539,8.618163108825684,135,450,255,48.66791571797045,"{""type"":""Point"",""coordinates"":[-111.01930937517739,35.02412142164345]}"
169,1653.0,-18.725584030151367,-11.858112335205078,6.867471218109131,135,480,255,31.435328707726676,"{""type"":""Point"",""coordinates"":[-111.01907666685587,35.02392951641967]}"
170,1682.0,-20.00951385498047,-11.417155265808105,8.592358589172363,135,510,180,49.26984861390927,"{""type"":""Point"",""coordinates"":[-111.01884395853438,35.02373761119591]}"
171,1693.0,-20.321298599243164,-13.385171890258789,6.936127185821533,135,540,180,0.0,"{""type"":""Point"",""coordinates"":[-111.01861125021287,35.02354570597213]}"
172,1716.0,-21.453214645385742,-14.596169471740723,6.857044219970703,135,570,180,0.0,"{""type"":""Point"",""coordinates"":[-111.01837854189135,35.02335380074836]}"
173,1723.0,-23.308849334716797,-13.401283264160156,9.907565116882324,135,600,191,7.782855974412523,"{""type"":""Point"",""coordinates"":[-111.01814583356985,35.02316189552459]}"
174,1721.0,-25.049144744873047,-14.130705833435059,10.918437957763672,135,630,159,12.428538214272004,"{""type"":""Point"",""coordinates"":[-111.01791312524834,35.02296999030082]}"
175,1718.0,-25.891277313232422,-15.105049133300781,10.78622817993164,135,660,148,10.3910089895538,"{""type"":""Point"",""coordinates"":[-111.01768041692682,35.02277808507706]}"
176,1713.0,-24.63102149963379,-15.739089012145996,8.89193344116211,135,690,169,7.782807553988609,"{""type"":""Point"",""coordinates"":[-111.01744770860532,35.02258617985328]}"
177,1712.0,-22.695846557617188,-13.985800743103027,8.710046768188477,135,720,159,15.288526507307306,"{""type"":""Point"",""coordinates"":[-111.01721500028381,35.022394274629505]}"
178,1707.0,-23.86765480041504,-13.912792205810547,9.954862594604492,135,750,180,0.0,"{""type"":""Point"",""coordinates"":[-111.01698229196231,35.02220236940574]}"
179,1704.0,-23.45060157775879,-13.152405738830566,10.298195838928223,135,780,180,6.969655152431308,"{""type"":""Point"",""coordinates"":[-111.01674958364079,35.02201046418197]}"
180,1704.0,-23.833818435668945,-14.557099342346191,9.276718139648438,135,810,191,4.940449178167099,"{""type"":""Point"",""coordinates"":[-111.0165168753193,35.021818558958195]}"
181,1703.0,-23.922204971313477,-13.659859657287598,10.262345314025879,135,840,169,3.4977510536888454,"{""type"":""Point"",""coordinates"":[-111.01628416699779,35.02162665373443]}"
182,1701.0,-18.087684631347656,-8.205031394958496,9.88265323638916,135,870,180,0.0,"{""type"":""Point"",""coordinates"":[-111.01605145867627,35.02143474851066]}"
183,1698.0,-21.57430076599121,-12.387764930725098,9.18653678894043,135,900,180,3.49773221792648,"{""type"":""Point"",""coordinates"":[-111.01581875035477,35.021242843286885]}"
184,1696.0,-26.877235412597656,-14.830812454223633,12.04642391204834,135,930,180,0.0,"{""type"":""Point"",""coordinates"":[-111.01558604203325,35.021050938063105]}"
185,1694.0,-26.69369888305664,-15.472123146057129,11.221575736999512,135,960,158,6.9695558034936855,"{""type"":""Point"",""coordinates"":[-111.01535333371174,35.02085903283934]}"
186,1693.0,-24.391185760498047,-13.817107200622559,10.574078559875488,135,990,169,7.782627716389274,"{""type"":""Point"",""coordinates"":[-111.01512062539025,35.020667127615575]}"
187,1691.0,-25.892831802368164,-15.368440628051758,10.524391174316406,135,1020,180,3.4977008254304653,"{""type"":""Point"",""coordinates"":[-111.01488791706872,35.0204752223918]}"
188,1689.0,-23.926830291748047,-12.483804702758789,11.443025588989258,135,1050,169,3.4976914079365296,"{""type"":""Point"",""coordinates"":[-111.01465520874721,35.02028331716803]}"
189,1687.0,-26.084447860717773,-14.952784538269043,11.131664276123047,135,1080,180,3.497685129140771,"{""type"":""Point"",""coordinates"":[-111.01442250042571,35.02009141194427]}"
190,1687.0,-24.901639938354492,-13.509208679199219,11.392431259155273,135,1110,180,0.0,"{""type"":""Point"",""coordinates"":[-111.01418979210422,35.01989950672049]}"
191,1686.0,-23.811153411865234,-12.995655059814453,10.815499305725098,135,1140,180,0.0,"{""type"":""Point"",""coordinates"":[-111.01395708378271,35.01970760149672]}"
192,1686.0,-25.612621307373047,-14.484551429748535,11.128068923950195,135,1170,158,6.969444040078777,"{""type"":""Point"",""coordinates"":[-111.01372437546118,35.01951569627295]}"
193,1683.0,-24.450590133666992,-14.34698486328125,10.103604316711426,135,1200,169,4.940298793176028,"{""type"":""Point"",""coordinates"":[-111.01349166713968,35.01932379104918]}"
194,1682.0,-26.42715072631836,-13.739352226257324,12.687798500061035,135,1230,180,0.0,"{""type"":""Point"",""coordinates"":[-111.01325895881817,35.01913188582541]}"
195,1682.0,-25.389812469482422,-14.320148468017578,11.06966495513916,135,1260,180,0.0,"{""type"":""Point"",""coordinates"":[-111.01302625049667,35.01893998060164]}"
196,1683.0,-25.05803680419922,-13.364017486572266,11.694018363952637,135,1290,180,3.4976254862753593,"{""type"":""Point"",""coordinates"":[-111.01279354217516,35.01874807537786]}"
197,1683.0,-24.98110008239746,-14.249478340148926,10.731622695922852,135,1320,180,0.0,"{""type"":""Point"",""coordinates"":[-111.01256083385366,35.0185561701541]}"
198,1684.0,-26.806604385375977,-15.235138893127441,11.571465492248535,135,1350,169,3.49760979113112,"{""type"":""Point"",""coordinates"":[-111.01232812553214,35.018364264930334]}"
199,1683.0,-24.861064910888672,-14.078125953674316,10.782938003540039,135,1380,169,4.940232451867609,"{""type"":""Point"",""coordinates"":[-111.01209541721065,35.018172359706554]}"
200,1684.0,-23.550561904907227,-12.348833084106445,11.201728820800781,135,1410,180,0.0,"{""type"":""Point"",""coordinates"":[-111.01186270888914,35.01798045448278]}"
201,1683.0,-24.6701717376709,-13.714339256286621,10.955831527709961,135,1440,169,3.4975846798772436,"{""type"":""Point"",""coordinates"":[-111.0116300005676,35.017788549259016]}"
202,1681.0,-26.77092742919922,-16.742509841918945,10.028416633605957,135,1470,180,3.497578402213082,"{""type"":""Point"",""coordinates"":[-111.01139729224612,35.01759664403524]}"
203,1681.0,-29.486722946166992,-15.407350540161133,14.079371452331543,135,1500,180,0.0,"{""type"":""Point"",""coordinates"":[-111.0111645839246,35.01740473881147]}"
204,1562.0,-27.388200759887695,-17.940216064453125,9.447985649108887,180,0,138,14.14587817591111,"{""type"":""Point"",""coordinates"":[-111.0228,35.027]}"
205,1561.0,-27.93273162841797,-18.363126754760742,9.569605827331543,180,30,148,10.940377515535092,"{""type"":""Point"",""coordinates"":[-111.0228,35.02672860502985]}"
206,1562.0,-28.441022872924805,-17.851476669311523,10.589546203613281,180,60,158,6.970027751171308,"{""type"":""Point"",""coordinates"":[-111.0228,35.026457210059704]}"
207,1564.0,-27.627336502075195,-18.548540115356445,9.07879638671875,180,90,159,9.809025626197194,"{""type"":""Point"",""coordinates"":[-111.02280000000002,35.02618581508957]}"
208,1566.0,-27.789169311523438,-17.55484962463379,10.234320640563965,180,120,159,9.808991004862369,"{""type"":""Point"",""coordinates"":[-111.0228,35.025914420119406]}"
209,1569.0,-25.865949630737305,-16.106706619262695,9.759242057800293,180,150,159,12.428928316576817,"{""type"":""Point"",""coordinates"":[-111.0228,35.02564302514927]}"
210,1573.0,-23.855457305908203,-13.906599998474121,9.948857307434082,180,180,169,3.497908032958114,"{""type"":""Point"",""coordinates"":[-111.0228,35.02537163017912]}"
211,1577.0,-23.35266876220703,-14.016151428222656,9.336518287658691,180,210,159,15.28901169959415,"{""type"":""Point"",""coordinates"":[-111.0228,35.02510023520897]}"
212,1582.0,-22.558765411376953,-13.897594451904297,8.661170959472656,180,240,159,18.220064340418727,"{""type"":""Point"",""coordinates"":[-111.0228,35.024828840238825]}"
213,1586.0,-21.120325088500977,-12.224099159240723,8.896224975585938,180,270,170,14.145462757995226,"{""type"":""Point"",""coordinates"":[-111.0228,35.024557445268684]}"
214,1586.0,-18.883296966552734,-12.551533699035645,6.331763744354248,180,300,171,28.96506498844399,"{""type"":""Point"",""coordinates"":[-111.0228,35.02428605029854]}"
215,1609.0,-19.76534652709961,-11.857080459594727,7.908266067504883,180,330,164,40.84137440274797,"{""type"":""Point"",""coordinates"":[-111.0228,35.024014655328386]}"
216,1624.0,-18.467557907104492,-9.867030143737793,8.6005277633667,180,360,172,42.58011000085798,"{""type"":""Point"",""coordinates"":[-111.0228,35.023743260358245]}"
217,1624.0,-17.312959671020508,-11.648445129394531,5.664515018463135,180,390,173,46.14845931928087,"{""type"":""Point"",""coordinates"":[-111.0228,35.023471865388096]}"
218,1641.0,-19.192129135131836,-11.184043884277344,8.008085250854492,180,420,170,60.62901533047908,"{""type"":""Point"",""coordinates"":[-111.02280000000002,35.02320047041795]}"
219,1706.0,-19.8612003326416,-14.439718246459961,5.421482086181641,180,450,216,66.0766484271257,"{""type"":""Point"",""coordinates"":[-111.0228,35.022929075447806]}"
220,1706.0,-22.486425399780273,-14.993184089660645,7.493241310119629,180,480,237,50.288242286079246,"{""type"":""Point"",""coordinates"":[-111.0228,35.02265768047766]}"
221,1724.0,-19.731016159057617,-12.66287899017334,7.068138599395752,180,510,211,19.616564235270303,"{""type"":""Point"",""coordinates"":[-111.0228,35.02238628550751]}"
222,1729.0,-20.344736099243164,-13.889130592346191,6.4556050300598145,180,540,202,9.808540959583883,"{""type"":""Point"",""coordinates"":[-111.0228,35.02211489053736]}"
223,1727.0,-18.720373153686523,-12.545010566711426,6.175363063812256,180,570,170,14.145010727114375,"{""type"":""Point"",""coordinates"":[-111.0228,35.02184349556722]}"
224,1723.0,-19.069997787475586,-12.07867431640625,6.991323947906494,180,600,159,12.428332341808877,"{""type"":""Point"",""coordinates"":[-111.0228,35.02157210059707]}"
225,1720.0,-21.5512752532959,-9.095418930053711,12.455856323242188,180,630,180,10.390826072326654,"{""type"":""Point"",""coordinates"":[-111.0228,35.02130070562693]}"
226,1717.0,-19.089468002319336,-10.75342082977295,8.336048126220703,180,660,169,4.940400522920564,"{""type"":""Point"",""coordinates"":[-111.0228,35.02102931065678]}"
227,1716.0,-20.450645446777344,-11.114418029785156,9.336227416992188,180,690,180,0.0,"{""type"":""Point"",""coordinates"":[-111.0228,35.02075791568663]}"
228,1715.0,-18.761350631713867,-11.365177154541016,7.396173000335693,180,720,180,6.969524757432866,"{""type"":""Point"",""coordinates"":[-111.0228,35.020486520716474]}"
229,1713.0,-19.548545837402344,-13.41276741027832,6.135777950286865,180,750,169,4.9403518690412165,"{""type"":""Point"",""coordinates"":[-111.0228,35.02021512574634]}"
230,1712.0,-21.83659553527832,-11.712910652160645,10.12368392944336,180,780,180,0.0,"{""type"":""Point"",""coordinates"":[-111.02280000000002,35.01994373077619]}"
231,1711.0,-19.713876724243164,-12.784436225891113,6.929440498352051,180,810,191,3.4976662946271575,"{""type"":""Point"",""coordinates"":[-111.0228,35.01967233580604]}"
232,1709.0,-18.232772827148438,-10.719677925109863,7.513095855712891,180,840,180,6.9694316225013075,"{""type"":""Point"",""coordinates"":[-111.0228,35.0194009408359]}"
233,1707.0,-21.042177200317383,-11.423144340515137,9.619032859802246,180,870,191,3.49764432093062,"{""type"":""Point"",""coordinates"":[-111.0228,35.01912954586575]}"
234,1704.0,-25.064922332763672,-14.04918384552002,11.015739440917969,180,900,191,3.4976317647208184,"{""type"":""Point"",""coordinates"":[-111.0228,35.0188581508956]}"
235,1699.0,-27.400049209594727,-16.27633285522461,11.123716354370117,180,930,169,3.4976192086479037,"{""type"":""Point"",""coordinates"":[-111.0228,35.018586755925455]}"
236,1696.0,-26.987489700317383,-15.207276344299316,11.780213356018066,180,960,158,6.969344700421472,"{""type"":""Point"",""coordinates"":[-111.0228,35.018315360955306]}"
237,1697.0,-25.631195068359375,-13.855854988098145,11.77534008026123,180,990,180,0.0,"{""type"":""Point"",""coordinates"":[-111.02280000000002,35.018043965985164]}"
238,1696.0,-26.7503604888916,-14.87944507598877,11.870915412902832,180,1020,158,6.969295031932597,"{""type"":""Point"",""coordinates"":[-111.0228,35.01777257101501]}"
239,1695.0,-27.067846298217773,-14.037784576416016,13.030062675476074,180,1050,169,3.4975721245936118,"{""type"":""Point"",""coordinates"":[-111.0228,35.017501176044874]}"
240,1693.0,-27.26796531677246,-15.161731719970703,12.106234550476074,180,1080,169,3.4975627080137466,"{""type"":""Point"",""coordinates"":[-111.0228,35.017229781074725]}"
241,1693.0,-22.956098556518555,-12.140381813049316,10.815715789794922,180,1110,169,3.4975501526936994,"{""type"":""Point"",""coordinates"":[-111.0228,35.01695838610458]}"
242,1694.0,-24.4140625,-14.22315502166748,10.190908432006836,180,1140,169,3.4975375975105365,"{""type"":""Point"",""coordinates"":[-111.0228,35.01668699113443]}"
243,1692.0,-24.369144439697266,-14.005576133728027,10.363567352294922,180,1170,169,3.497528181212993,"{""type"":""Point"",""coordinates"":[-111.0228,35.016415596164286]}"
244,1691.0,-25.36309242248535,-13.516103744506836,11.846988677978516,180,1200,180,0.0,"{""type"":""Point"",""coordinates"":[-111.0228,35.01614420119413]}"
245,1691.0,-26.67121124267578,-15.171574592590332,11.499635696411133,180,1230,169,3.4975030714626385,"{""type"":""Point"",""coordinates"":[-111.0228,35.015872806223996]}"
246,1692.0,-25.758176803588867,-15.129314422607422,10.628862380981445,180,1260,169,4.940077664772893,"{""type"":""Point"",""coordinates"":[-111.0228,35.015601411253854]}"
247,1692.0,-25.912832260131836,-15.419506072998047,10.493327140808105,180,1290,169,3.4974811008802225,"{""type"":""Point"",""coordinates"":[-111.0228,35.01533001628369]}"
248,1692.0,-28.1578426361084,-17.586061477661133,10.571782112121582,180,1320,180,0.0,"{""type"":""Point"",""coordinates"":[-111.0228,35.01505862131356]}"
249,1692.0,-29.131101608276367,-18.31657600402832,10.81452751159668,180,1350,180,0.0,"{""type"":""Point"",""coordinates"":[-111.0228,35.014787226343415]}"
250,1692.0,-28.074949264526367,-18.838964462280273,9.235983848571777,180,1380,180,0.0,"{""type"":""Point"",""coordinates"":[-111.0228,35.01451583137325]}"
251,1692.0,-29.225141525268555,-17.081523895263672,12.143617630004883,180,1410,180,0.0,"{""type"":""Point"",""coordinates"":[-111.0228,35.01424443640311]}"
252,1692.0,-27.799333572387695,-16.9381160736084,10.861218452453613,180,1440,180,0.0,"{""type"":""Point"",""coordinates"":[-111.0228,35.013973041432976]}"
253,1693.0,-27.358922958374023,-14.463669776916504,12.895252227783203,180,1470,169,4.939962689590755,"{""type"":""Point"",""coordinates"":[-111.0228,35.01370164646283]}"
254,1693.0,-26.5939884185791,-14.508628845214844,12.085358619689941,180,1500,169,3.497399499529913,"{""type"":""Point"",""coordinates"":[-111.0228,35.01343025149267]}"
255,1562.0,-27.388200759887695,-17.940216064453125,9.447985649108887,225,0,138,14.14587817591111,"{""type"":""Point"",""coordinates"":[-111.0228,35.027]}"
256,1566.0,-27.05940055847168,-18.290605545043945,8.76879596710205,225,30,180,6.970058803452268,"{""type"":""Point"",""coordinates"":[-111.02303270832152,35.02680809477623]}"
257,1567.0,-28.179384231567383,-18.358217239379883,9.8211669921875,225,60,148,10.940358300487674,"{""type"":""Point"",""coordinates"":[-111.02326541664301,35.02661618955246]}"
258,1566.0,-28.910152435302734,-19.062570571899414,9.84758186340332,225,90,158,6.9700277506254205,"{""type"":""Point"",""coordinates"":[-111.02349812496455,35.02642428432869]}"
259,1571.0,-26.173831939697266,-16.26227378845215,9.911559104919434,225,120,169,10.940310263073231,"{""type"":""Point"",""coordinates"":[-111.02373083328605,35.026232379104925]}"
260,1572.0,-24.786569595336914,-15.331456184387207,9.455113410949707,225,150,180,0.0,"{""type"":""Point"",""coordinates"":[-111.02396354160756,35.02604047388115]}"
261,1575.0,-24.30876350402832,-14.360799789428711,9.947964668273926,225,180,180,0.0,"{""type"":""Point"",""coordinates"":[-111.02419624992905,35.02584856865738]}"
262,1579.0,-20.748727798461914,-10.705965995788574,10.04276180267334,225,210,180,10.391365705799378,"{""type"":""Point"",""coordinates"":[-111.02442895825057,35.0256566634336]}"
263,1583.0,-20.482648849487305,-10.861471176147461,9.62117862701416,225,240,140,23.787234889700933,"{""type"":""Point"",""coordinates"":[-111.02466166657209,35.025464758209836]}"
264,1593.0,-22.32070541381836,-10.710081100463867,11.610624313354492,225,270,137,13.739470179983455,"{""type"":""Point"",""coordinates"":[-111.02489437489358,35.02527285298606]}"
265,1603.0,-20.636831283569336,-7.934451580047607,12.70237922668457,225,300,141,26.234631637043734,"{""type"":""Point"",""coordinates"":[-111.02512708321508,35.025080947762305]}"
266,1603.0,-17.047712326049805,-9.708224296569824,7.339487075805664,225,330,139,21.375130360602842,"{""type"":""Point"",""coordinates"":[-111.02535979153659,35.024889042538526]}"
267,1615.0,-15.59346866607666,-7.992935657501221,7.600532531738281,225,360,86,31.435558131159404,"{""type"":""Point"",""coordinates"":[-111.02559249985812,35.02469713731476]}"
268,1634.0,-16.092052459716797,-5.384936809539795,10.707115173339844,225,390,180,28.816437326469188,"{""type"":""Point"",""coordinates"":[-111.02582520817963,35.02450523209098]}"
269,1647.0,-15.541522979736328,-7.2869367599487305,8.254586219787598,225,420,180,38.47162402351848,"{""type"":""Point"",""coordinates"":[-111.02605791650112,35.02431332686722]}"
270,1669.0,-14.306084632873535,-6.767805099487305,7.538280010223389,225,450,121,53.27898987474259,"{""type"":""Point"",""coordinates"":[-111.02629062482262,35.02412142164345]}"
271,1689.0,-15.842326164245605,-6.4374213218688965,9.404905319213867,225,480,44,49.269925091307435,"{""type"":""Point"",""coordinates"":[-111.02652333314414,35.02392951641967]}"
272,1724.0,-10.218425750732422,-2.8032357692718506,7.415189743041992,225,510,135,46.24689725859786,"{""type"":""Point"",""coordinates"":[-111.02675604146566,35.02373761119591]}"
273,1730.0,-12.141313552856445,-3.0473735332489014,9.093939781188965,225,540,180,0.0,"{""type"":""Point"",""coordinates"":[-111.02698874978717,35.02354570597213]}"
274,1740.0,-19.626401901245117,-11.523633003234863,8.102768898010254,225,570,180,0.0,"{""type"":""Point"",""coordinates"":[-111.02722145810866,35.02335380074836]}"
275,1734.0,-20.93631362915039,-12.160877227783203,8.775436401367188,225,600,232,21.374710405817638,"{""type"":""Point"",""coordinates"":[-111.02745416643018,35.02316189552459]}"
276,1730.0,-17.906951904296875,-12.152523040771484,5.754428386688232,225,630,223,15.288631409271792,"{""type"":""Point"",""coordinates"":[-111.02768687475168,35.02296999030082]}"
277,1725.0,-18.34377670288086,-12.27723503112793,6.06654167175293,225,660,213,10.391008990357795,"{""type"":""Point"",""coordinates"":[-111.0279195830732,35.02277808507706]}"
278,1724.0,-22.855716705322266,-13.82021713256836,9.035500526428223,225,690,223,14.14514510858057,"{""type"":""Point"",""coordinates"":[-111.02815229139469,35.02258617985328]}"
279,1720.0,-23.911897659301758,-14.23090648651123,9.680991172790527,225,720,202,12.428451529606242,"{""type"":""Point"",""coordinates"":[-111.0283849997162,35.022394274629505]}"
280,1716.0,-23.996746063232422,-13.67540454864502,10.321342468261719,225,750,180,0.0,"{""type"":""Point"",""coordinates"":[-111.02861770803773,35.02220236940575]}"
281,1711.0,-25.073238372802734,-14.7720947265625,10.30114459991455,225,780,180,6.969655152431308,"{""type"":""Point"",""coordinates"":[-111.02885041635922,35.02201046418197]}"
282,1710.0,-26.089887619018555,-16.30137062072754,9.7885160446167,225,810,180,6.969636524086695,"{""type"":""Point"",""coordinates"":[-111.02908312468072,35.021818558958195]}"
283,1708.0,-26.137300491333008,-16.350902557373047,9.786398887634277,225,840,180,0.0,"{""type"":""Point"",""coordinates"":[-111.02931583300223,35.02162665373443]}"
284,1707.0,-21.06293487548828,-11.28449535369873,9.77843952178955,225,870,191,3.4977416359219706,"{""type"":""Point"",""coordinates"":[-111.02954854132373,35.02143474851065]}"
285,1705.0,-21.583133697509766,-10.85999584197998,10.723137855529785,225,900,180,3.49773221792648,"{""type"":""Point"",""coordinates"":[-111.02978124964525,35.02124284328689]}"
286,1704.0,-18.837141036987305,-10.441516876220703,8.395624160766602,225,930,180,0.0,"{""type"":""Point"",""coordinates"":[-111.03001395796676,35.021050938063105]}"
287,1700.0,-23.168195724487305,-11.877058982849121,11.291135787963867,225,960,180,0.0,"{""type"":""Point"",""coordinates"":[-111.03024666628826,35.02085903283934]}"
288,1700.0,-25.79547691345215,-14.619803428649902,11.175674438476562,225,990,180,3.497710243137025,"{""type"":""Point"",""coordinates"":[-111.03047937460978,35.020667127615575]}"
289,1698.0,-24.50385856628418,-14.41500473022461,10.088852882385254,225,1020,191,3.497700825292739,"{""type"":""Point"",""coordinates"":[-111.03071208293129,35.0204752223918]}"
290,1698.0,-24.19821548461914,-15.663148880004883,8.535066604614258,225,1050,191,3.497691407660558,"{""type"":""Point"",""coordinates"":[-111.0309447912528,35.02028331716803]}"
291,1697.0,-29.10110855102539,-16.7569580078125,12.344151496887207,225,1080,180,0.0,"{""type"":""Point"",""coordinates"":[-111.0311774995743,35.02009141194427]}"
292,1697.0,-27.019365310668945,-16.812847137451172,10.206518173217773,225,1110,180,10.3906523100783,"{""type"":""Point"",""coordinates"":[-111.0314102078958,35.01989950672049]}"
293,1694.0,-28.32933235168457,-16.75912857055664,11.570204734802246,225,1140,180,0.0,"{""type"":""Point"",""coordinates"":[-111.03164291621731,35.01970760149672]}"
294,1693.0,-27.300840377807617,-15.567462921142578,11.733377456665039,225,1170,180,6.9694440402157705,"{""type"":""Point"",""coordinates"":[-111.03187562453883,35.01951569627295]}"
295,1693.0,-28.525426864624023,-17.551280975341797,10.974145889282227,225,1200,180,0.0,"{""type"":""Point"",""coordinates"":[-111.03210833286033,35.01932379104918]}"
296,1693.0,-26.09933090209961,-13.859222412109375,12.240107536315918,225,1230,180,0.0,"{""type"":""Point"",""coordinates"":[-111.03234104118184,35.01913188582541]}"
297,1693.0,-26.53224754333496,-16.806779861450195,9.725467681884766,225,1260,180,0.0,"{""type"":""Point"",""coordinates"":[-111.03257374950336,35.01893998060164]}"
298,1693.0,-29.391626358032227,-17.165319442749023,12.226305961608887,225,1290,180,3.4976254862753593,"{""type"":""Point"",""coordinates"":[-111.03280645782488,35.018748075377864]}"
299,1693.0,-29.483901977539062,-17.728404998779297,11.755496978759766,225,1320,180,0.0,"{""type"":""Point"",""coordinates"":[-111.03303916614638,35.0185561701541]}"
300,1692.0,-29.135822296142578,-18.439495086669922,10.69632625579834,225,1350,191,3.497609791407084,"{""type"":""Point"",""coordinates"":[-111.03327187446787,35.018364264930334]}"
301,1692.0,-27.91021728515625,-16.96950340270996,10.940715789794922,225,1380,180,3.497603513667726,"{""type"":""Point"",""coordinates"":[-111.03350458278939,35.018172359706554]}"
302,1693.0,-29.034944534301758,-18.105281829833984,10.929661750793457,225,1410,180,3.4975940965351886,"{""type"":""Point"",""coordinates"":[-111.0337372911109,35.01798045448278]}"
303,1693.0,-29.616600036621094,-17.675851821899414,11.94074821472168,225,1440,180,0.0,"{""type"":""Point"",""coordinates"":[-111.03396999943241,35.01778854925902]}"
304,1693.0,-30.63207244873047,-17.943225860595703,12.688847541809082,225,1470,191,3.497578402080337,"{""type"":""Point"",""coordinates"":[-111.0342027077539,35.01759664403524]}"
305,1692.0,-28.16152572631836,-17.926218032836914,10.235307693481445,225,1500,180,3.4975689855525567,"{""type"":""Point"",""coordinates"":[-111.03443541607541,35.01740473881147]}"
306,1562.0,-27.388200759887695,-17.940216064453125,9.447985649108887,270,0,138,14.14587817591111,"{""type"":""Point"",""coordinates"":[-111.0228,35.027]}"
307,1566.0,-27.387344360351562,-17.790788650512695,9.596553802490234,270,30,180,6.970077434376445,"{""type"":""Point"",""coordinates"":[-111.02312909926435,35.027]}"
308,1571.0,-28.061771392822266,-17.903921127319336,10.15785026550293,270,60,191,4.940763261537919,"{""type"":""Point"",""coordinates"":[-111.02345819852873,35.027]}"
309,1568.0,-27.89063262939453,-17.10051918029785,10.79011344909668,270,90,202,7.783222612674963,"{""type"":""Point"",""coordinates"":[-111.02378729779306,35.027]}"
310,1566.0,-27.606361389160156,-17.726707458496094,9.879654884338379,270,120,202,7.783222612674963,"{""type"":""Point"",""coordinates"":[-111.02411639705743,35.027]}"
311,1564.0,-27.783893585205078,-17.810813903808594,9.973079681396484,270,150,180,3.4979802497731702,"{""type"":""Point"",""coordinates"":[-111.02444549632179,35.027]}"
312,1565.0,-26.468656539916992,-16.598827362060547,9.869831085205078,270,180,158,7.783222612188494,"{""type"":""Point"",""coordinates"":[-111.02477459558612,35.027]}"
313,1567.0,-25.826000213623047,-15.795175552368164,10.0308256149292,270,210,137,13.73975566861195,"{""type"":""Point"",""coordinates"":[-111.02510369485049,35.027]}"
314,1573.0,-24.344684600830078,-14.199061393737793,10.145623207092285,270,240,158,6.970077435519044,"{""type"":""Point"",""coordinates"":[-111.02543279411485,35.027]}"
315,1578.0,-21.202802658081055,-11.680749893188477,9.522052764892578,270,270,180,10.391539504411014,"{""type"":""Point"",""coordinates"":[-111.0257618933792,35.027]}"
316,1583.0,-17.16651153564453,-8.54856014251709,8.617950439453125,270,300,180,10.391539504411014,"{""type"":""Point"",""coordinates"":[-111.02609099264355,35.02700000000001]}"
317,1592.0,-15.436678886413574,-6.194080829620361,9.242597579956055,270,330,180,13.739755666423438,"{""type"":""Point"",""coordinates"":[-111.02642009190791,35.02700000000001]}"
318,1602.0,-16.8448543548584,-3.8794004917144775,12.965455055236816,270,360,95,31.04934806900065,"{""type"":""Point"",""coordinates"":[-111.02674919117226,35.027]}"
319,1611.0,-16.900136947631836,-3.67692232131958,13.223215103149414,270,390,88,33.35932795011361,"{""type"":""Point"",""coordinates"":[-111.0270782904366,35.027]}"
320,1633.0,-12.833359718322754,-2.161789655685425,10.671570777893066,270,420,74,36.35564763901808,"{""type"":""Point"",""coordinates"":[-111.02740738970095,35.02700000000001]}"
321,1656.0,-12.733656883239746,-1.046053171157837,11.687602996826172,270,450,180,16.99504845443645,"{""type"":""Point"",""coordinates"":[-111.02773648896532,35.027]}"
322,1676.0,-12.331140518188477,-0.2585420608520508,12.072598457336426,270,480,180,28.817177644853672,"{""type"":""Point"",""coordinates"":[-111.02806558822968,35.027]}"
323,1689.0,-9.151676177978516,1.1752710342407227,10.326947212219238,270,510,100,36.355647637990536,"{""type"":""Point"",""coordinates"":[-111.02839468749401,35.027]}"
324,1714.0,-8.661776542663574,0.6895197629928589,9.351296424865723,270,540,57,45.698354948061315,"{""type"":""Point"",""coordinates"":[-111.02872378675839,35.027]}"
325,1727.0,-10.189680099487305,-1.6939780712127686,8.495701789855957,270,570,71,40.411202116207086,"{""type"":""Point"",""coordinates"":[-111.02905288602273,35.02700000000001]}"
326,1730.0,-20.003437042236328,-10.215316772460938,9.78812026977539,270,600,149,16.995048454934945,"{""type"":""Point"",""coordinates"":[-111.02938198528709,35.027]}"
327,1723.0,-21.52724838256836,-13.325618743896484,8.201629638671875,270,630,180,6.970077434376445,"{""type"":""Point"",""coordinates"":[-111.02971108455144,35.027]}"
328,1716.0,-18.851627349853516,-11.977143287658691,6.874483585357666,270,660,180,10.391539504411014,"{""type"":""Point"",""coordinates"":[-111.03004018381579,35.027]}"
329,1712.0,-21.694026947021484,-12.519085884094238,9.174941062927246,270,690,213,12.429134219370718,"{""type"":""Point"",""coordinates"":[-111.03036928308015,35.027]}"
330,1707.0,-21.509153366088867,-10.097195625305176,11.411957740783691,270,720,202,6.970077434973153,"{""type"":""Point"",""coordinates"":[-111.03069838234451,35.027]}"
